time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-09-29T00:24:05Z,161,0,0,0,0,0,14434980,1467,11289091,0,0,0,0,0,0,35566,0,0,0,0,0,0,0,548,11,0,111,1,7,21843,0,0,0,0,0, ,0,0,0,0,0,0,35547,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,258,178496064,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,34252,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:25:05Z,161,0,0,0,0,0,14552156,1467,11406267,0,0,0,0,0,0,32095,0,0,0,0,0,0,0,553,11,0,106,1,7,20396,0,0,0,0,0, ,0,0,0,0,0,0,32081,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,237,168939256,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,31205,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:26:05Z,161,0,0,0,0,0,14690036,1467,11544147,0,0,0,0,0,0,32766,0,0,0,0,0,0,0,565,11,0,102,1,7,20517,0,0,0,0,0, ,0,0,0,0,0,0,32752,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,237,189036832,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,31742,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:27:05Z,161,0,0,0,0,0,14908620,1467,11762731,0,0,0,0,0,0,34309,0,0,0,0,0,0,0,578,11,0,98,1,7,20368,0,0,0,0,0, ,0,0,0,0,0,0,34284,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202,61,236,187635048,2,0,0,0,0,0,0,0,0,0,0,4,0,4,0,400,0,16,0,800,0,0,0,0,0,0,0,0,0,0,32752,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:28:05Z,161,0,0,0,0,0,15250852,1467,12104963,0,0,0,0,0,0,36732,0,0,0,0,0,0,0,599,11,0,94,1,7,21088,0,0,0,0,0, ,0,0,0,0,0,0,36725,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,284,196009024,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,35007,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:29:05Z,161,0,0,0,0,0,15458428,1467,12312539,0,0,0,0,0,0,35744,0,0,0,0,0,0,0,605,11,0,89,1,7,21107,0,0,0,0,0, ,0,0,0,0,0,0,35730,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,70,268,199818248,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,34226,0,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:30:05Z,161,0,0,0,0,0,15758564,1467,12612675,0,0,0,0,0,0,38425,0,0,0,0,0,0,0,616,12,0,84,1,6,22302,0,0,0,0,0, ,0,0,0,0,0,0,38407,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,285,203755032,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,36583,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:31:05Z,161,0,0,0,0,0,15962180,1467,12816291,0,0,0,0,0,0,33782,0,0,0,0,0,0,0,625,12,0,78,1,6,20116,0,0,0,0,0, ,0,0,0,0,0,0,33762,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,237,222195880,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,32339,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:32:05Z,161,0,0,0,0,0,16112140,1467,12966251,0,0,0,0,0,0,28811,0,0,0,0,0,0,0,633,12,0,73,1,6,17260,0,0,0,0,0, ,0,0,0,0,0,0,28796,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,63,252,210706376,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,27713,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:33:05Z,161,0,0,0,0,0,16322284,1467,13176395,0,0,0,0,0,0,31147,0,0,0,0,0,0,0,645,13,0,70,1,6,18418,0,0,0,0,0, ,0,0,0,0,0,0,31136,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,319,222676824,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,29828,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:34:05Z,161,0,0,0,0,0,16568644,1467,13422755,0,0,0,0,0,0,35078,0,0,0,0,0,0,0,660,14,0,66,1,6,21001,0,0,0,0,0, ,0,0,0,0,0,0,35062,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,235,223849504,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,33617,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:35:05Z,161,0,0,0,0,0,16725028,1467,13579139,0,0,0,0,0,0,35202,0,0,0,0,0,0,0,667,14,0,59,1,6,21688,0,0,0,0,0, ,0,0,0,0,0,0,35180,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312,72,298,229624568,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,33890,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:36:05Z,161,0,0,0,0,0,16877020,1467,13731131,0,0,0,0,0,0,32261,0,0,0,0,0,0,0,674,15,0,56,1,6,20131,0,0,0,0,0, ,0,0,0,0,0,0,32249,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,263,239174968,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,31193,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:37:05Z,161,0,0,0,0,0,17069332,1467,13923443,0,0,0,0,0,0,24299,0,0,0,0,0,0,0,681,15,0,52,1,6,13337,0,0,0,0,0, ,0,0,0,0,0,0,24286,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,243,239136128,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,23048,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:38:05Z,161,0,0,0,0,0,17289676,1467,14143787,0,0,0,0,0,0,32195,0,0,0,0,0,0,0,694,15,0,47,1,6,18923,0,0,0,0,0, ,0,0,0,0,0,0,32179,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,555,81,287,235198560,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,30747,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:39:05Z,161,0,0,0,0,0,17426964,1467,14281075,0,0,0,0,0,0,32423,0,0,0,0,0,0,0,697,15,0,43,1,6,20142,0,0,0,0,0, ,0,0,0,0,0,0,32411,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,263,256367808,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,31433,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:40:05Z,161,0,0,0,0,0,17596348,1467,14450459,0,0,0,0,0,0,34869,0,0,0,0,0,0,0,705,15,0,38,1,6,21324,0,0,0,0,0, ,0,0,0,0,0,0,34854,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,258,274572000,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,33570,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:41:05Z,161,0,0,0,0,0,17825516,1467,14679627,0,0,0,0,0,0,34773,0,0,0,0,0,0,0,715,15,0,34,1,6,20750,0,0,0,0,0, ,0,0,0,0,0,0,34758,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346,77,321,258368896,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,33343,0,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:42:05Z,161,0,0,0,0,0,17900604,1467,14754715,0,0,0,0,0,0,30559,0,0,0,0,0,0,0,718,15,0,28,1,6,19360,0,0,0,0,0, ,0,0,0,0,0,0,30539,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,257,275436696,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,29697,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:43:05Z,161,0,0,0,0,0,17997692,1467,14851803,0,0,0,0,0,0,29667,0,0,0,0,0,0,0,723,15,0,24,1,6,18529,0,0,0,0,0, ,0,0,0,0,0,0,29653,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,360,281510720,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,28745,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:44:05Z,161,0,0,0,0,0,18061260,1467,14915371,0,0,0,0,0,0,20088,0,0,0,0,0,0,0,724,15,0,20,1,6,12189,0,0,0,0,0, ,0,0,0,0,0,0,20076,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,240,292687656,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,19474,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:45:05Z,161,0,0,0,0,0,18245916,1467,15100027,0,0,0,0,0,0,28778,0,0,0,0,0,0,0,734,15,0,16,1,6,16674,0,0,0,0,0, ,0,0,0,0,0,0,28764,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486,69,233,289992064,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,27474,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:46:05Z,161,0,0,0,0,0,18398172,1467,15252283,0,0,0,0,0,0,27695,0,0,0,0,0,0,0,746,15,0,10,1,6,16437,0,0,0,0,0, ,0,0,0,0,0,0,27668,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,227,287223200,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,26496,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:47:05Z,161,0,0,0,0,0,18484588,1467,15338699,0,0,0,0,0,0,26124,0,0,0,0,0,0,0,747,15,0,5,1,6,16107,0,0,0,0,0, ,0,0,0,0,0,0,26106,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,260,293403032,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,25230,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:48:05Z,161,0,0,0,0,0,18663964,1467,15518075,0,0,0,0,0,0,15784,0,0,0,0,0,0,0,759,15,0,1,1,6,7962,0,0,0,0,0, ,0,0,0,0,0,0,15769,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,565,45,202,306027848,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,14650,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:49:05Z,161,0,0,0,0,0,18832620,1467,15686731,0,0,0,0,0,0,27608,0,0,0,0,0,0,0,762,15,0,-2,1,6,16027,0,0,0,0,0, ,0,0,0,0,0,0,27599,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,291,304505208,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,26372,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:50:05Z,161,0,0,0,0,0,19043188,1467,15897299,0,0,0,0,0,0,35452,0,0,0,0,0,0,0,777,15,0,-4,1,6,21409,0,0,0,0,0, ,0,0,0,0,0,0,35442,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,296,311224936,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,34163,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:51:05Z,161,0,0,0,0,0,19192668,1467,16046779,0,0,0,0,0,0,29835,0,0,0,0,0,0,0,787,14,0,-8,1,6,17722,0,0,0,0,0, ,0,0,0,0,0,0,29827,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,313,331683232,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,28601,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:52:05Z,161,0,0,0,0,0,19318332,1467,16172443,0,0,0,0,0,0,30476,0,0,0,0,0,0,0,798,14,0,-10,1,6,18833,0,0,0,0,0, ,0,0,0,0,0,0,30466,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,625,61,275,311339824,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,29461,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29T00:53:05Z,161,0,0,0,0,0,19416060,1467,16270171,0,0,0,0,0,0,32543,0,0,0,0,0,0,0,803,14,0,-13,1,6,20523,0,0,0,0,0, ,0,0,0,0,0,0,32533,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506643445083,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,300,335648920,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,31589,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
