time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-09-28T21:10:26Z,161,0,0,0,0,0,11751428,1467,8605539,0,0,0,0,0,0,35711,0,0,0,0,0,0,0,358,9,0,-1,1,7,20087,0,0,0,0,0, ,0,0,0,0,0,0,34834,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294,82,192,94154352,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,32680,0,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:11:26Z,161,0,0,0,0,0,12261268,1467,9115379,0,0,0,0,0,0,34051,0,0,0,0,0,0,0,378,10,0,-4,1,7,19189,0,0,0,0,0, ,0,0,0,0,0,0,34039,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,205,103134944,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,31504,0,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:12:26Z,161,0,0,0,0,0,12457332,1467,9311443,0,0,0,0,0,0,32690,0,0,0,0,0,0,0,387,10,0,-6,1,7,19478,0,0,0,0,0, ,0,0,0,0,0,0,32679,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,286,119333496,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,31347,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:13:26Z,161,0,0,0,0,0,12753908,1467,9608019,0,0,0,0,0,0,36092,0,0,0,0,0,0,0,407,11,0,-9,1,7,21045,0,0,0,0,0, ,0,0,0,0,0,0,36078,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229,84,202,106252576,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,34341,0,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:14:26Z,161,0,0,0,0,0,13061956,1467,9916067,0,0,0,0,0,0,36943,0,0,0,0,0,0,0,422,11,0,-12,1,7,21140,0,0,0,0,0, ,0,0,0,0,0,0,36932,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,219,129464792,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,35031,0,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:15:26Z,161,0,0,0,0,0,13336364,1467,10190475,0,0,0,0,0,0,32664,0,0,0,0,0,0,0,439,11,0,-13,1,7,18667,0,0,0,0,0, ,0,0,0,0,0,0,32656,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,216,138965256,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,31058,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:16:26Z,161,0,0,0,0,0,13611212,1467,10465323,0,0,0,0,0,0,32894,0,0,0,0,0,0,0,455,11,0,-16,1,7,18710,0,0,0,0,0, ,0,0,0,0,0,0,32880,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,69,162,137297760,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,31136,0,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:17:26Z,161,0,0,0,0,0,13902508,1467,10756619,0,0,0,0,0,0,29806,0,0,0,0,0,0,0,475,11,0,-18,1,7,16646,0,0,0,0,0, ,0,0,0,0,0,0,29795,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,193,149274472,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,28207,0,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:18:26Z,161,0,0,0,0,0,14254508,1467,11108619,0,0,0,0,0,0,37739,0,0,0,0,0,0,0,489,11,0,-20,1,7,21362,0,0,0,0,0, ,0,0,0,0,0,0,37730,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,229,158589016,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,35719,0,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28T21:19:26Z,161,0,0,0,0,0,14603212,1467,11457323,0,0,0,0,0,0,37245,0,0,0,0,0,0,0,508,11,0,-22,1,7,21155,0,0,0,0,0, ,0,0,0,0,0,0,37237,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506632426555,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,81,209,145503984,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,35344,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
